LIPID CATEGORY|LIPID CATEGORY|SUM COMPOSITION|INDIVIDUAL LIPID SPECIES |poner por niveles|FORMULA|MONOISOTOPIC MASS|RT|monoisotopic_mass_fixed|[M+H]+|[M+Na]+|[M+K]+|[M+NH4]+|[M+C2H7N2]+|[M+CH5O]+|[M+C2H8N]+|[2M+H]+|[2M+Na]+|[2M+K]+|[2M+NH4]+|[2M+Na+H]+|[M-H]-|[M+Cl]-|[M+CH3CO2]-|[M+CH2COONa]-|[M+C4H6O4Na]-|[M+C6H9O6Na2]-|[M+C8H12O8Na3]-|[M+HCO2]-|[M+COONa]-|[M+C3H4O4Na]-|[2M-H]-
||TG 49:1|TG49:1||C52H98O6|818,7356|14,45|818.7363431458|819.7436195979001|841.7255638458|857.6995045658|836.7701686942|877.7967177905001|851.7698347262999|864.8014688225999|1638.4799627436998|1660.4619069916|1676.4358477116|1655.5065118399998|1661.4697320236999|817.7290666936999|853.7057417258|877.7501968221001|899.73214107|959.7532711984001|1041.7563455747|1123.7594199510002|863.7345467579|885.7164910058001|945.7376211342|1636.4654098395001
||TG 49:2|TG49:2||C52H96O6|816,7200|13,94|816.7206930816001|817.7279695336999|839.7099137816001|855.6838545016001|834.7545186299999|875.7810677263|849.7541846621|862.7858187584|1634.4486626153|1656.4306068632002|1672.4045475832002|1651.4752117116|1657.4384318953|815.7134166295|851.6900916616|875.7345467579|897.7164910058001|957.7376211342|1039.7406955105|1121.7437698868|861.7188966937|883.7008409416001|943.72197107|1632.4341097110998
||TG 49:3|TG49:3||C52H94O6|814,6961|13,54|814.7050430173999|815.7123194695|837.6942637174|853.6682044373999|832.7388685658|873.7654176621|847.7385345979001|860.7701686942|1630.4173624869002|1652.3993067348|1668.3732474547999|1647.4439115832001|1653.4071317669002|813.6977665653001|849.6744415973999|873.7188966937|895.7008409416001|955.72197107|1037.7250454462999|1119.7281198225999|859.7032466295001|881.6851908774|941.7063210058001|1628.4028095827
||TG 50:0|TG50:0||C53H102O6|834,7550|15,48|834.7676432742|835.7749197262999|857.7568639742001|873.7308046942001|852.8014688225999|893.8280179189002|867.8011348547|880.8327689509999|1670.5425630005|1692.5245072484001|1708.4984479684001|1687.5691120968|1693.5323322805|833.7603668221|869.7370418542|893.7814969505|915.7634411984001|975.7845713268|1057.7876457031|1139.7907200794|879.7658468863|901.7477911342|961.7689212626|1668.5280100962998
||TG 50:1|TG50:1||C53H100O6|832,7498|14,77|832.7519932099999|833.7592696621|855.7412139099999|871.7151546299999|850.7858187584|891.8123678547|865.7854847905|878.8171188868|1666.5112628721001|1688.4932071199999|1704.4671478399998|1683.5378119684|1689.5010321521002|831.7447167579|867.7213917899999|891.7658468863|913.7477911342|973.7689212626|1055.7719956389|1137.7750700152|877.7501968221001|899.73214107|959.7532711984001|1664.4967099679
||TG 50:2|TG50:2||C53H98O6|830,7370|14,20|830.7363431458|831.7436195979001|853.7255638458|869.6995045658|848.7701686942|889.7967177905001|863.7698347262999|876.8014688225999|1662.4799627436998|1684.4619069916|1700.4358477116|1679.5065118399998|1685.4697320236999|829.7290666936999|865.7057417258|889.7501968221001|911.73214107|971.7532711984001|1053.7563455747|1135.7594199510002|875.7345467579|897.7164910058001|957.7376211342|1660.4654098395001
||TG 50:3|TG50:3||C53H96O6|828,7220|13,75|828.7206930816001|829.7279695336999|851.7099137816001|867.6838545016001|846.7545186299999|887.7810677263|861.7541846621|874.7858187584|1658.4486626153|1680.4306068632002|1696.4045475832002|1675.4752117116|1681.4384318953|827.7134166295|863.6900916616|887.7345467579|909.7164910058001|969.7376211342|1051.7406955105|1133.7437698868|873.7188966937|895.7008409416001|955.72197107|1656.4341097110998
||TG 50:4|TG50:4||C53H94O6|826,6868|13,37|826.7050430173999|827.7123194695|849.6942637174|865.6682044373999|844.7388685658|885.7654176621|859.7385345979001|872.7701686942|1654.4173624869002|1676.3993067348|1692.3732474547999|1671.4439115832001|1677.4071317669002|825.6977665653001|861.6744415973999|885.7188966937|907.7008409416001|967.72197107|1049.7250454462999|1131.7281198225999|871.7032466295001|893.6851908774|953.7063210058001|1652.4028095827
||TG 51:0|TG51:0||C54H104O6|848,7615|15,87|848.7832933384|849.7905697905001|871.7725140384|887.7464547584|866.8171188868|907.8436679831001|881.8167849189001|894.8484190152001|1698.5738631288998|1720.5558073768|1736.5297480968|1715.6004122251998|1721.5636324088998|847.7760168862999|883.7526919183999|907.7971470147|929.7790912626|989.800221391|1071.8032957673001|1153.8063701436001|893.7814969505|915.7634411984001|975.7845713268|1696.5593102247
||TG 51:2|TG51:2||C54H100O6|844,7442|14,45|844.7519932099999|845.7592696621|867.7412139099999|883.7151546299999|862.7858187584|903.8123678547|877.7854847905|890.8171188868|1690.5112628721001|1712.4932071199999|1728.4671478399998|1707.5378119684|1713.5010321521002|843.7447167579|879.7213917899999|903.7658468863|925.7477911342|985.7689212626|1067.7719956389|1149.7750700152|889.7501968221001|911.73214107|971.7532711984001|1688.4967099679
||TG 51:3|TG51:3||C54H98O6|842,7356|13,97|842.7363431458|843.7436195979001|865.7255638458|881.6995045658|860.7701686942|901.7967177905001|875.7698347262999|888.8014688225999|1686.4799627436998|1708.4619069916|1724.4358477116|1703.5065118399998|1709.4697320236999|841.7290666936999|877.7057417258|901.7501968221001|923.73214107|983.7532711984001|1065.7563455747|1147.7594199510002|887.7345467579|909.7164910058001|969.7376211342|1684.4654098395001
||TG 51:4|TG51:4||C54H96O6|840,7156|13,57|840.7206930816001|841.7279695336999|863.7099137816001|879.6838545016001|858.7545186299999|899.7810677263|873.7541846621|886.7858187584|1682.4486626153|1704.4306068632002|1720.4045475832002|1699.4752117116|1705.4384318953|839.7134166295|875.6900916616|899.7345467579|921.7164910058001|981.7376211342|1063.7406955105|1145.7437698868|885.7188966937|907.7008409416001|967.72197107|1680.4341097110998
||TG 52:0|TG52:0||C55H106O6|862,7882|16,32|862.7989434025999|863.8062198547|885.7881641025999|901.7621048225999|880.8327689509999|921.8593180473|895.8324349831|908.8640690794|1726.6051632573|1748.5871075051998|1764.5610482251998|1743.6317123536|1749.5949325373|861.7916669505|897.7683419825998|921.8127970789001|943.7947413268|1003.8158714552001|1085.8189458315|1167.8220202078|907.7971470147|929.7790912626|989.800221391|1724.5906103531
||TG 52:1|TG52:1||C55H104O6|860,7726|15,45|860.7832933384|861.7905697905001|883.7725140384|899.7464547584|878.8171188868|919.8436679831001|893.8167849189001|906.8484190152001|1722.5738631288998|1744.5558073768|1760.5297480968|1739.6004122251998|1745.5636324088998|859.7760168862999|895.7526919183999|919.7971470147|941.7790912626|1001.800221391|1083.8032957673001|1165.8063701436001|905.7814969505|927.7634411984001|987.7845713268|1720.5593102247
||TG 52:2|TG52:2||C55H102O6|858,7682|14,75|858.7676432742|859.7749197262999|881.7568639742001|897.7308046942001|876.8014688225999|917.8280179189002|891.8011348547|904.8327689509999|1718.5425630005|1740.5245072484001|1756.4984479684001|1735.5691120968|1741.5323322805|857.7603668221|893.7370418542|917.7814969505|939.7634411984001|999.7845713268|1081.7876457031|1163.7907200794|903.7658468863|925.7477911342|985.7689212626|1716.5280100962998
||TG 52:3|TG52:3||C55H100O6|856,7460|14,23|856.7519932099999|857.7592696621|879.7412139099999|895.7151546299999|874.7858187584|915.8123678547|889.7854847905|902.8171188868|1714.5112628721001|1736.4932071199999|1752.4671478399998|1731.5378119684|1737.5010321521002|855.7447167579|891.7213917899999|915.7658468863|937.7477911342|997.7689212626|1079.7719956389|1161.7750700152|901.7501968221001|923.73214107|983.7532711984001|1712.4967099679
||TG 52:4|TG52:4||C55H98O6|854,7286|14,04|854.7363431458|855.7436195979001|877.7255638458|893.6995045658|872.7701686942|913.7967177905001|887.7698347262999|900.8014688225999|1710.4799627436998|1732.4619069916|1748.4358477116|1727.5065118399998|1733.4697320236999|853.7290666936999|889.7057417258|913.7501968221001|935.73214107|995.7532711984001|1077.7563455747002|1159.7594199510002|899.7345467579|921.7164910058001|981.7376211342|1708.4654098395001
||TG 52:4|TG52:4||C55H98O6|854,7294|13,79|854.7363431458|855.7436195979001|877.7255638458|893.6995045658|872.7701686942|913.7967177905001|887.7698347262999|900.8014688225999|1710.4799627436998|1732.4619069916|1748.4358477116|1727.5065118399998|1733.4697320236999|853.7290666936999|889.7057417258|913.7501968221001|935.73214107|995.7532711984001|1077.7563455747002|1159.7594199510002|899.7345467579|921.7164910058001|981.7376211342|1708.4654098395001
||TG 52:5|TG52:5||C55H96O6|852,7167|13,45|852.7206930816001|853.7279695336999|875.7099137816001|891.6838545016001|870.7545186299999|911.7810677263|885.7541846621|898.7858187584|1706.4486626153|1728.4306068632002|1744.4045475832002|1723.4752117116|1729.4384318953|851.7134166295|887.6900916616|911.7345467579|933.7164910058001|993.7376211342|1075.7406955105|1157.7437698868|897.7188966937|919.7008409416001|979.72197107|1704.4341097110998
||TG 52:6|TG52:6||C55H94O6|850,6923|13,22|850.7050430173999|851.7123194695|873.6942637174|889.6682044373999|868.7388685658|909.7654176621|883.7385345979001|896.7701686942|1702.4173624869002|1724.3993067348|1740.3732474547999|1719.4439115832001|1725.4071317669002|849.6977665653001|885.6744415973999|909.7188966937|931.7008409416001|991.72197107|1073.7250454462999|1155.7281198225999|895.7032466295001|917.6851908774|977.7063210058001|1700.4028095827
||TG 53:3|TG53:3||C56H102O6|870,7566|14,50|870.7676432742|871.7749197262999|893.7568639742001|909.7308046942001|888.8014688225999|929.8280179189002|903.8011348547|916.8327689509999|1742.5425630005|1764.5245072484001|1780.4984479684001|1759.5691120968|1765.5323322805|869.7603668221|905.7370418542|929.7814969505|951.7634411984001|1011.7845713268|1093.7876457031|1175.7907200794|915.7658468863|937.7477911342|997.7689212626|1740.5280100962998
||TG 53:5|TG53:5||C56H98O6|866,7288|13,59|866.7363431458|867.7436195979001|889.7255638458|905.6995045658|884.7701686942|925.7967177905001|899.7698347262999|912.8014688225999|1734.4799627436998|1756.4619069916|1772.4358477116|1751.5065118399998|1757.4697320236999|865.7290666936999|901.7057417258|925.7501968221001|947.73214107|1007.7532711984001|1089.7563455747002|1171.7594199510002|911.7345467579|933.7164910058001|993.7376211342|1732.4654098395001
||TG 53:6|TG53:6||C56H96O6|864,7093|13,40|864.7206930816001|865.7279695336999|887.7099137816001|903.6838545016001|882.7545186299999|923.7810677263|897.7541846621|910.7858187584|1730.4486626153|1752.4306068632002|1768.4045475832002|1747.4752117116|1753.4384318953|863.7134166295|899.6900916616|923.7345467579|945.7164910058001|1005.7376211342|1087.7406955105|1169.7437698868|909.7188966937|931.7008409416001|991.72197107|1728.4341097110998
||TG 54:0|TG54:0||C57H110O6|890,8108|17,33|890.830243531|891.8375199831|913.819464231|929.793404951|908.8640690794|949.8906181757001|923.8637351115001|936.8953692078001|1782.6677635141002|1804.649707762|1820.623648482|1799.6943126104002|1805.6575327941002|889.8229670789001|925.7996421109999|949.8440972073|971.8260414552001|1031.8471715836|1113.8502459599001|1195.8533203362|935.8284471431|957.810391391|1017.8315215194|1780.6532106099
||TG 54:1|TG54:1||C57H108O6|888,8030|16,27|888.8145934668|889.8218699189001|911.8038141668001|927.7777548868|906.8484190152001|947.8749681115002|921.8480850473|934.8797191435999|1778.6364633857|1800.6184076336|1816.5923483536|1795.6630124819999|1801.6262326657|887.8073170147|923.7839920468|947.8284471431|969.810391391|1029.8315215194|1111.8345958957|1193.837670272|933.8127970789001|955.7947413268|1015.8158714552001|1776.6219104814998
||TG 54:2|TG54:2||C57H106O6|886,7993|15,43|886.7989434025999|887.8062198547|909.7881641025999|925.7621048225999|904.8327689509999|945.8593180473|919.8324349831|932.8640690794|1774.6051632573|1796.5871075051998|1812.5610482251998|1791.6317123536|1797.5949325373|885.7916669505|921.7683419825998|945.8127970789001|967.7947413268|1027.8158714552|1109.8189458315|1191.8220202078|931.7971470147|953.7790912626|1013.800221391|1772.5906103531
||TG 54:3|TG54:3||C57H104O6|884,7838|14,75|884.7832933384|885.7905697905001|907.7725140384|923.7464547584|902.8171188868|943.8436679831001|917.8167849189001|930.8484190152001|1770.5738631288998|1792.5558073768|1808.5297480968|1787.6004122251998|1793.5636324088998|883.7760168862999|919.7526919183999|943.7971470147|965.7790912626|1025.800221391|1107.8032957673001|1189.8063701436001|929.7814969505|951.7634411984001|1011.7845713268|1768.5593102247
||TG 54:4|TG54:4||C57H102O6|882,7616|14,22|882.7676432742|883.7749197262999|905.7568639742001|921.7308046942001|900.8014688225999|941.8280179189002|915.8011348547|928.8327689509999|1766.5425630005|1788.5245072484001|1804.4984479684001|1783.5691120968|1789.5323322805|881.7603668221|917.7370418542|941.7814969505|963.7634411984001|1023.7845713268|1105.7876457031|1187.7907200794|927.7658468863|949.7477911342|1009.7689212626|1764.5280100962998
||TG 54:5|TG54:5||C57H100O6|880,7425|13,79|880.7519932099999|881.7592696621|903.7412139099999|919.7151546299999|898.7858187584|939.8123678547|913.7854847905|926.8171188868|1762.5112628721001|1784.4932071199999|1800.4671478399998|1779.5378119684|1785.5010321521002|879.7447167579|915.7213917899999|939.7658468863|961.7477911342|1021.7689212626|1103.7719956389|1185.7750700152|925.7501968221001|947.73214107|1007.7532711984001|1760.4967099679
||TG 54:5|TG54:5||C57H100O6|880,7475|14,02|880.7519932099999|881.7592696621|903.7412139099999|919.7151546299999|898.7858187584|939.8123678547|913.7854847905|926.8171188868|1762.5112628721001|1784.4932071199999|1800.4671478399998|1779.5378119684|1785.5010321521002|879.7447167579|915.7213917899999|939.7658468863|961.7477911342|1021.7689212626|1103.7719956389|1185.7750700152|925.7501968221001|947.73214107|1007.7532711984001|1760.4967099679
||TG 54:5; OH|TG54:5;OH||C57H100O7|896,7572|14,02|896.7469082099999|897.7541846621|919.7361289099999|935.7100696299999|914.7807337584|955.8072828547|929.7803997905|942.8120338868|1794.5010928721001|1816.4830371199998|1832.4569778399998|1811.5276419684|1817.4908621521001|895.7396317579|931.7163067899999|955.7607618863|977.7427061342|1037.7638362625999|1119.7669106389|1201.7699850152|941.7451118221001|963.72705607|1023.7481861984|1792.4865399679
||TG 54:6|TG54:6||C57H98O6|878,7348|13,44|878.7363431458|879.7436195979001|901.7255638458|917.6995045658|896.7701686942|937.7967177905001|911.7698347262999|924.8014688225999|1758.4799627436998|1780.4619069916|1796.4358477116|1775.5065118399998|1781.4697320236999|877.7290666936999|913.7057417258|937.7501968221001|959.73214107|1019.7532711984001|1101.7563455747002|1183.7594199510002|923.7345467579|945.7164910058001|1005.7376211342|1756.4654098395001
||TG 54:7|TG54:7||C57H96O6|876,7139|13,32|876.7206930816001|877.7279695336999|899.7099137816001|915.6838545016001|894.7545186299999|935.7810677263|909.7541846621|922.7858187584|1754.4486626153|1776.4306068632002|1792.4045475832002|1771.4752117116|1777.4384318953|875.7134166295|911.6900916616|935.7345467579|957.7164910058001|1017.7376211342|1099.7406955105|1181.7437698868|921.7188966937|943.7008409416001|1003.72197107|1752.4341097110998
||TG 54:7|TG54:7||C57H96O6|876,7192|13,15|876.7206930816001|877.7279695336999|899.7099137816001|915.6838545016001|894.7545186299999|935.7810677263|909.7541846621|922.7858187584|1754.4486626153|1776.4306068632002|1792.4045475832002|1771.4752117116|1777.4384318953|875.7134166295|911.6900916616|935.7345467579|957.7164910058001|1017.7376211342|1099.7406955105|1181.7437698868|921.7188966937|943.7008409416001|1003.72197107|1752.4341097110998
||TG 54:7;OH|TG54:7;OH||C57H96O7|892,7328|13,15|892.7156080816001|893.7228845336999|915.7048287816001|931.6787695016001|910.7494336299999|951.7759827263|925.7490996621001|938.7807337584|1786.4384926153|1808.4204368632002|1824.3943775832001|1803.4650417116|1809.4282618953|891.7083316295|927.6850066616|951.7294617579|973.7114060058001|1033.7325361342|1115.7356105105|1197.7386848868|937.7138116937|959.6957559416|1019.71688607|1784.4239397110998
||TG 54:8|TG54:8||C57H94O6|874,6932|13,14|874.7050430173999|875.7123194695|897.6942637174|913.6682044373999|892.7388685658|933.7654176621|907.7385345979001|920.7701686942|1750.4173624869002|1772.3993067348|1788.3732474547999|1767.4439115832001|1773.4071317669002|873.6977665653001|909.6744415973999|933.7188966937|955.7008409416001|1015.72197107|1097.7250454462999|1179.7281198225999|919.7032466295001|941.6851908774|1001.7063210058001|1748.4028095827
||TG 56:10|TG56:10||C61H98O6|926,7077|13,15|926.7363431458|927.7436195979001|949.7255638458|965.6995045658|944.7701686942|985.7967177905001|959.7698347262999|972.8014688225999|1854.4799627436998|1876.4619069916|1892.4358477116|1871.5065118399998|1877.4697320236999|925.7290666936999|961.7057417258|985.7501968221001|1007.73214107|1067.7532711984|1149.7563455747002|1231.7594199510002|971.7345467579|993.7164910058001|1053.7376211342|1852.4654098395001
||TG 56:3|TG56:3||C59H108O6|912,7957|15,40|912.8145934668|913.8218699189001|935.8038141668001|951.7777548868|930.8484190152001|971.8749681115002|945.8480850473|958.8797191435999|1826.6364633857|1848.6184076336|1864.5923483536|1843.6630124819999|1849.6262326657|911.8073170147|947.7839920468|971.8284471431|993.810391391|1053.8315215194|1135.8345958957|1217.837670272|957.8127970789001|979.7947413268|1039.8158714552|1824.6219104814998
||TG 56:4|TG56:4||C59H106O6|910,8030|14,90|910.7989434025999|911.8062198547|933.7881641025999|949.7621048225999|928.8327689509999|969.8593180473|943.8324349831|956.8640690794|1822.6051632573|1844.5871075051998|1860.5610482251998|1839.6317123536|1845.5949325373|909.7916669505|945.7683419825998|969.8127970789001|991.7947413268|1051.8158714552|1133.8189458315|1215.8220202078|955.7971470147|977.7790912626|1037.800221391|1820.5906103531
||TG 56:5|TG56:5||C59H104O6|908,7644|14,22|908.7832933384|909.7905697905001|931.7725140384|947.7464547584|926.8171188868|967.8436679831001|941.8167849189001|954.8484190152001|1818.5738631288998|1840.5558073768|1856.5297480968|1835.6004122251998|1841.5636324088998|907.7760168862999|943.7526919183999|967.7971470147|989.7790912626|1049.800221391|1131.8032957673001|1213.8063701436001|953.7814969505|975.7634411984001|1035.7845713268|1816.5593102247
